"class","counts","prop","sum_TP1","sum_TP2","sum_TP3","sum_TP4","name"
"invturquoise",400,0.00199286554136192,0.00847459283069378,0.00053969776924922,0.00868103965196878,0.00770174502551674,"NaraCOVID_CD4_015_TCR.join.strict.table.txt"
"invyellow",1022,0.00509177145817972,0.0193096440749172,0.000949468297753258,0.0025095558061547,0.0161058409672548,"NaraCOVID_CD4_015_TCR.join.strict.table.txt"
"singlet",189129,0.942271667430598,0.643658710540971,0.508964979611418,0.552270074595745,0.661536189158476,"NaraCOVID_CD4_015_TCR.join.strict.table.txt"
"turquoise",1948,0.00970525518643257,0.0816917921311539,0.226653074278404,0.0976604622814009,0.0941421522081853,"NaraCOVID_CD4_015_TCR.join.strict.table.txt"
"yellow",735,0.00366189043225254,0.0435258370541166,0.106290477332694,0.0855173707159267,0.0496920809180601,"NaraCOVID_CD4_015_TCR.join.strict.table.txt"
"0",5919,0.0212454370228391,0.0867011210482329,0.0713802583347879,0.0999752593306756,0.0707078872623989,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"blue",1556,0.00558504815129881,0.0496090260233047,0.0077893175074184,0.015701397975346,0.00677518024907144,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"brown",2260,0.00811195939713066,0.0267125524740872,0.0112585093384535,0.0952821839124435,0.013871531570898,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"green",940,0.00337400081119594,0.00561484740487421,0.00430921626810962,0.00678965584963794,0.0266768625737383,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"invblue",189,0.00067838952480429,0.00732235660284921,0.0153713562576366,0.0150663024432049,0.0156062923312213,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"invbrown",184,0.00066044271197878,0.00571090980701063,0.00717839064409146,0.00179306087990063,0.00742844658072974,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"invgreen",266,0.000954770442317149,0.0124520888769345,0.0114657880956537,0.0118270601708381,0.00304566309809919,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"invturquoise",643,0.00230796012936063,0.00856876627056936,0.000436376330947809,0.00911323829855611,0.00787852305003277,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"invyellow",2497,0.00896263832505985,0.027348965888241,0.000981846744632571,0.00190018542749071,0.0257570461000655,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"singlet",259106,0.930025376793335,0.662950652744023,0.5474450165823,0.608809208630157,0.713902119292112,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"turquoise",4106,0.0147379226923091,0.0899888567613522,0.269615116076104,0.0872146852451239,0.0893270701332751,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"yellow",935,0.00335605399837043,0.0170198560985216,0.0527688078198639,0.0465277618366249,0.019023377758357,"NaraCOVID_CD4_016_TCR.join.strict.table.txt"
"0",4873,0.0167616020693166,0.0555907941947761,0.055680396312658,0.0906000015578387,0.0845573409701385,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"blue",428,0.00147218667877437,0.0138527298374499,0.00237481167488062,0.00472025112359113,0.00243662385772577,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"brown",1637,0.00563077007746179,0.0129320546440845,0.00418783994280024,0.0536519632661645,0.00795234742907135,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"green",1106,0.00380429548300106,0.00866476062444973,0.00600086821071985,0.0108620300195509,0.037742039109009,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"invblue",240,0.000825525240434226,0.00439983337909097,0.0133806593294349,0.0128872202705966,0.0149546507733632,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"invbrown",165,0.000567548602798531,0.00507199727347603,0.00694568575879063,0.00192393073849341,0.00694420712328018,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"invgreen",100,0.000343968850180928,0.00465307822662337,0.00480069456857588,0.00451773209848656,0.00168137298457374,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"invturquoise",841,0.0028927780300216,0.015152088914976,0.000714997063404918,0.0167467655374933,0.0154775167624685,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"invyellow",2131,0.00732997619735557,0.0274806161186795,0.00164704680677204,0.00364923704851888,0.0285935930120498,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"singlet",275507,0.947658260067968,0.80754338297248,0.703199611858737,0.733391492643107,0.747732538668161,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"turquoise",3004,0.0103328242594351,0.0369974154824906,0.168254130384822,0.0396898343238591,0.0425571906034489,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"yellow",692,0.00238026444325202,0.00766124833142414,0.0328132580884043,0.0273595413723001,0.00937057870670977,"NaraCOVID_CD4_017_TCR.join.strict.table.txt"
"0",9313,0.0277763693574124,0.0786595836294686,0.0850383631713555,0.119625804864695,0.099464743111152,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"blue",3081,0.00918919725010066,0.0911206104969366,0.0163931514634839,0.0209492940200983,0.0154466408610055,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"brown",2117,0.00631403134646644,0.0138850701127303,0.0146348394430236,0.0751385577300733,0.0154098850231447,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"green",1218,0.00363273036372042,0.00499841772972749,0.00655962868239083,0.0113087704960307,0.034897370808973,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"invblue",577,0.00172092399003833,0.00285327426190983,0.0157537652742256,0.015573611149682,0.0167905261827914,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"invbrown",178,0.000530891629509224,0.091717204206245,0.102384673676234,0.0685588012425564,0.0955272739803126,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"invgreen",353,0.00105283564728515,0.0156748512406555,0.0149308515676802,0.0147047738444265,0.0061083608044934,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"invturquoise",724,0.0021593569649701,0.0110655163648248,0.0010005209813394,0.0114515930667577,0.00992407622241876,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"invyellow",1732,0.00516575450735941,0.0230803948931578,0.00210760632755518,0.00363602461308969,0.0181573839032403,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"singlet",309191,0.922173673143743,0.624926722729183,0.523296154210476,0.562469005518505,0.628962451614386,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"turquoise",4642,0.0138449378886619,0.0274874066849622,0.150285355688169,0.0369672420564863,0.0381835724377161,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"yellow",2159,0.00643929791073266,0.014530947650199,0.0676150895140665,0.0596165213975982,0.021127715050367,"NaraCOVID_CD4_018_TCR.join.strict.table.txt"
"0",5485,0.0318758208677662,0.189176567256877,0.193729299288248,0.177361600428539,0.173867077372872,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"blue",747,0.00434115554935667,0.135725416498826,0.0922635127199267,0.0876485979768012,0.075874490967944,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"brown",2574,0.0149586805676628,0.0890740173099175,0.0758203941650419,0.178939777901395,0.0743004072256448,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"green",2050,0.0119134790845799,0.0188906952372852,0.0168013436376876,0.0166182499948493,0.0710660958546518,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"invblue",342,0.00198751699850064,0.00526069993949714,0.0135890629771441,0.0135072212950945,0.0157016811109951,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"invbrown",622,0.0036147238978579,0.0253582427528964,0.0305430927156985,0.0100747883058285,0.0329487313354913,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"invgreen",327,0.00190034520032079,0.0338527164501991,0.0336437950717625,0.0319508828316542,0.0208833663986635,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"invturquoise",714,0.004149377593361,0.0162250385565333,0.00352352540461817,0.0173434699301564,0.0161324005429675,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"invyellow",2587,0.0150342294594186,0.0381200139301023,0.0065361396255667,0.0073758163874982,0.0391119348438968,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"singlet",152581,0.886717342538675,0.399439265235247,0.36097930516079,0.387349856810269,0.43109533256761,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"turquoise",2757,0.016022176505457,0.0365665186459555,0.129131333536915,0.030751797597709,0.0367834394904459,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"yellow",1288,0.00748515173704337,0.0123108081866634,0.043439195696601,0.0410779405402064,0.012235042288817,"NaraCOVID_CD4_019_TCR.join.strict.table.txt"
"0",2213,0.0114322023391329,0.0478067743193012,0.0442088417683537,0.0598898486409383,0.0474800065900344,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"blue",929,0.00479914865479192,0.0419592706268634,0.00648364967111069,0.00462596085268246,0.00867621692328763,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"brown",1801,0.00930383931892383,0.0313294423183568,0.027005401080216,0.163879863697599,0.0296353051166059,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"green",180,0.000929867338926313,0.00598476903733068,0.00655425202687596,0.00555709644187337,0.0218404060413941,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"invblue",77,0.000397776583874034,0.00171307150426346,0.00547168257180848,0.00578492749029242,0.00581391886714927,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"invbrown",167,0.000862710253337191,0.0068028704928924,0.00906063565654307,0.00111934384658055,0.0092756718559879,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"invgreen",98,0.000506261106748771,0.00941640265965332,0.00933127802030994,0.00944012996275458,0.00339227973504886,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"invturquoise",159,0.000821382816051577,0.0062263560443422,0.000917830624948519,0.00701323401220382,0.00577620481509197,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"invyellow",1348,0.00696367318262595,0.0287598350619616,0.00115317181083275,0.0010500039622791,0.0236387708394949,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"singlet",184356,0.95237012852833,0.788556462726968,0.733193697563042,0.680214359299469,0.803476044629619,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"turquoise",1686,0.00870975740794313,0.0188328053193066,0.109551322029112,0.0141156193042238,0.0255264583924683,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"yellow",562,0.00290325246931438,0.0126119398887602,0.0470682371768471,0.0473096124891037,0.0154687161938185,"NaraCOVID_CD4_020_TCR.join.strict.table.txt"
"0",4619,0.0131912633226333,0.0452973547762625,0.0347335609321657,0.0874776831509426,0.0645452079710261,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"blue",1866,0.00532905333622728,0.0407530776117097,0.00212755430211271,0.00523381946596708,0.00834664800712952,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"brown",2894,0.00826488765007597,0.0115992674625211,0.00418913792819092,0.0955837738501093,0.0144174554803653,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"green",458,0.00130798843943842,0.00390807836151543,0.00235845166823347,0.0042516598497514,0.0158476907683156,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"invblue",102,0.000291298735420784,0.00191768496344129,0.00631669223030363,0.00583621069724602,0.00631582786121134,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"invbrown",63,0.000179919807171661,0.00226077788936503,0.00286972440750087,0.000663503385176811,0.00282628168455505,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"invgreen",67,0.000191343286992084,0.00379674357098388,0.00392525522405291,0.00375839746471864,0.00165018382227247,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"invturquoise",830,0.00237037206273775,0.0181839250739581,0.00113799416159517,0.019599540785815,0.0175491579276062,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"invyellow",3447,0.00984418373524943,0.039144403495458,0.00105553081655204,0.00262345746375831,0.0322743134300803,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"singlet",332254,0.948874216063697,0.782438186469869,0.703428825886893,0.710293469293325,0.775880420933629,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"turquoise",3070,0.00876752076217457,0.0428729829089736,0.208747711642175,0.0402205275724943,0.0505972799318046,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"yellow",486,0.00138795279818138,0.00782751741594223,0.0291095608002243,0.0244579570206952,0.00974953218200342,"NaraCOVID_CD4_021_TCR.join.strict.table.txt"
"0",4634,0.025522540137141,0.164574344076703,0.139493380923208,0.17681361154657,0.161740416074012,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"blue",1508,0.00830556549995869,0.0658944297632634,0.0131582452121567,0.0221228174495919,0.0159022540798626,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"brown",942,0.00518822460275934,0.00908741371839393,0.00530058865833844,0.0887379047516082,0.015111776890253,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"green",786,0.00432902817172913,0.00422329771197354,0.00295660975414858,0.0103552894751068,0.0297770805530413,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"invblue",87,0.000479167240382232,0.00329563694286952,0.00889646538635698,0.00827409589707552,0.00943449164265552,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"invbrown",40,0.000220306777187233,0.00239238829926825,0.00287670138241483,0.00107776096005189,0.00277398939687078,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"invgreen",68,0.000374521521218296,0.00985639567173015,0.00974882135151693,0.00947348505324612,0.00544306978400943,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"invturquoise",710,0.00391044529507339,0.0225507009331535,0.00167807580640865,0.0231600356776042,0.02099400066849,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"invyellow",1379,0.00759507614352987,0.0332187997778497,0.00167807580640865,0.00556786853343424,0.0269762539676343,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"singlet",168938,0.93045465811142,0.630119680445277,0.549449964041233,0.578183280177307,0.648408432732586,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"turquoise",2229,0.0122765951587586,0.046590541521974,0.238180220014384,0.0540400832477431,0.0526618831411221,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"yellow",244,0.00134387134084212,0.00819637113754402,0.0265828516634259,0.0221937672306611,0.010776351069462,"NaraCOVID_CD4_022_TCR.join.strict.table.txt"
"0",3789,0.0197312919856272,0.0651718147874528,0.0477910722503451,0.126621610705727,0.0942396167348956,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"blue",883,0.00459823985835547,0.0403290537707406,0.00607455131155085,0.0102910686879022,0.00971850800370084,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"brown",1605,0.00835806905171067,0.0165605095541401,0.00483202945237,0.122480411427341,0.0187298006362404,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"green",618,0.00321824714888299,0.00806660942834894,0.00522319374137138,0.0107488085301166,0.0346510183647862,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"invblue",62,0.000322866218819976,0.002699518798794,0.00625862862402209,0.00595600312340128,0.00693527331719497,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"invbrown",78,0.000406186533354163,0.00799073537927041,0.00950299125632766,0.00345189692775788,0.00988834108566431,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"invgreen",67,0.00034890381711191,0.00539504422658387,0.00561435803037276,0.005331322868144,0.00205067109415597,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"invturquoise",793,0.00412956308910066,0.0237286105065591,0.00131155085135757,0.0252187727187054,0.0222025069390756,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"invyellow",2535,0.0132010623340103,0.0479484056466266,0.00276115968706857,0.00516976762971539,0.043604010088592,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"singlet",178986,0.932073113576004,0.721079008845317,0.643327197422918,0.616053205525189,0.696105245814375,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"turquoise",2324,0.0121022756860907,0.0534712377453427,0.241509433962264,0.0478041950510245,0.0537458333861421,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"yellow",290,0.00151018070093215,0.00755945131082403,0.0257938334100322,0.0208729368049759,0.00812917453517699,"NaraCOVID_CD4_023_TCR.join.strict.table.txt"
"0",8667,0.0177949241246774,0.0497809714574278,0.0335297788254871,0.111598811568637,0.0721471116347448,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"blue",3033,0.00622729951195876,0.0506942951098525,0.00264854745891978,0.00904089875121861,0.00873142299221543,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"brown",3885,0.00797661015626764,0.0196727015292131,0.0101365873951328,0.122728749825913,0.0227307353906606,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"green",631,0.00129555753117243,0.00174691270027279,0.000942938362337932,0.00427092521238568,0.0132255612288445,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"invblue",99,0.000203264969233075,0.000811843246599802,0.0036608195243708,0.00341906132491528,0.00365417949272235,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"invbrown",42,8.62336233110016e-05,0.00116944086712591,0.00169174235595923,0.000459588691332807,0.00164721254146947,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"invgreen",136,0.000279232685007053,0.00677019278860907,0.00669763572072384,0.00678705723968247,0.0026610658781318,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"invturquoise",1163,0.00238785009311178,0.0175319482063338,0.000235734590584483,0.0196160809618866,0.0154758210736316,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"invyellow",2373,0.00487219971707159,0.0209291256013318,0.000263468071829716,0.00155517385451,0.016413096974952,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"singlet",461326,0.947186012085026,0.773022158971473,0.615489149275463,0.596843229190846,0.763106906088148,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"turquoise",4699,0.00964789990329515,0.0307485629649675,0.236469527837482,0.042319298082726,0.0454838058666292,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"yellow",995,0.00204291559986777,0.027121846556794,0.0882340705817098,0.0813611252959473,0.0347230808378529,"NaraCOVID_CD4_024_TCR.join.strict.table.txt"
"0",7098,0.0197366225850582,0.0644907083973732,0.0508477789045692,0.106061058134123,0.0797039349213216,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"blue",2992,0.0083195230733297,0.102741372083275,0.01422600487153,0.0210886870591605,0.0190245035228161,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"brown",2136,0.00593933866464981,0.011490848120721,0.00788543374624447,0.072969005478046,0.015524673858076,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"green",574,0.00159605823666151,0.00311303618834707,0.00356360948147586,0.00699972550096075,0.0212606695295564,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"invblue",237,0.000658999655206931,0.00205672767919519,0.00912701045388632,0.00831553067825132,0.00991245121279884,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"invbrown",107,0.000297523051084986,0.00311303618834707,0.00378159623167253,0.00106219193450214,0.00385700325464119,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"invgreen",150,0.000417088389371476,0.00961296632667319,0.00875738074703111,0.00896000668345487,0.00383224864940053,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"invturquoise",720,0.00200202426898308,0.0196059801592846,0.00160172872970591,0.0191552590435499,0.0166916766765646,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"invyellow",1327,0.00368984195130632,0.0264580131339947,0.00176284937115561,0.00383105180870997,0.0199333511723663,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"singlet",339933,0.945214049761425,0.732586279167248,0.708864478585171,0.697427466612562,0.766863485424843,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"turquoise",3564,0.00991002013146626,0.0186335056587956,0.157756063348845,0.0264831899175309,0.0332100711164445,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"yellow",798,0.00221891023145625,0.00609752689674445,0.0318260655287126,0.0276468271491485,0.0101859306611719,"NaraCOVID_CD4_025_TCR.join.strict.table.txt"
"0",3384,0.0230807006056638,0.01685025474625,0.0319657764178129,0.107664176328492,0.086822563710986,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"blue",659,0.00449473454466088,0.142657899980076,0.0123436618044621,0.0154126088495893,0.0140383697623365,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"brown",479,0.00326703770393409,0.00122392053055532,0.00233207569590921,0.0591227496201749,0.00896821609239286,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"green",724,0.00493806951492334,0.00569265363048985,0.00678827129318796,0.0166361163273263,0.0420387515510165,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"invblue",246,0.00167785234899329,0.00224859818404349,0.0195478446867294,0.0188052651156954,0.022899685024339,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"invbrown",8,5.45643040323021e-05,0.00125238379870777,0.00121802679658952,0.000470579799129651,0.00149279373866565,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"invgreen",11,7.50259180444153e-05,0.00105314092164062,0.0009506550607528,0.000851525350806036,0.00037033501956667,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"invturquoise",27,0.000184154526109019,0.0385108018102639,0.0208549953952645,0.0435936162488964,0.0335706786293786,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"invyellow",43,0.000293283134173624,0.00432641675917229,0.00077240723686165,0.00102183042096724,0.00300467691132958,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"singlet",139272,0.949909968898347,0.783366066091709,0.781705831674638,0.703633324220518,0.762596163023767,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"turquoise",1378,0.00939870136956403,0.00244784106111064,0.0998336353643683,0.0151168158329935,0.0193986828290541,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"yellow",385,0.00262590713155454,0.00037002248598184,0.0216868185734232,0.0176713918854116,0.00479908370716808,"NaraCOVID_CD4_026_TCR.join.strict.table.txt"
"0",2988,0.0100258699656745,0.0449615174093229,0.0411812472711099,0.0611938250428816,0.0500797381096407,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"blue",1749,0.00586855641565083,0.163481194356631,0.027276659471238,0.0197873070325901,0.017241546628194,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"brown",1774,0.00595244086984824,0.00752895968543694,0.0090956203098795,0.170648370497427,0.0183672611172393,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"green",481,0.00161393689875817,0.00251337674958948,0.00484161215687395,0.00299142367066895,0.0984498782093376,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"invblue",127,0.000426133027322844,0.000212240703298667,0.00291149622750068,0.00322469982847341,0.00362784137777102,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"invbrown",61,0.000204678068241681,0.00228996548295931,0.0025972913087655,0.000459691252144082,0.00296632237486939,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"invgreen",88,0.000295273278774884,0.00487036561253784,0.00420096056932299,0.00426072041166381,0.00122275884154922,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"invturquoise",67,0.00022481033724906,0.00364160364607187,0.000624329254110168,0.00319725557461407,0.00278193810511197,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"invyellow",240,0.000805290760295139,0.0254465432691771,0.00944859077053656,0.00898799313893654,0.021737934960875,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"singlet",288506,0.968046733707122,0.740854101272327,0.839767733195138,0.700981132075472,0.770202208082499,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"turquoise",1310,0.0043955453999443,0.00274795857955117,0.0382615898768888,0.00351972555746141,0.00976266186189295,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"yellow",638,0.00214073127111791,0.00145217323309614,0.0197928695886364,0.0207478559176672,0.00355991033101829,"NaraCOVID_CD4_027_TCR.join.strict.table.txt"
"0",6467,0.0268408186304417,0.175803583601412,0.136015993676918,0.182584339213866,0.131646046081143,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"blue",1751,0.00726739963227207,0.173216103870487,0.0786717395964903,0.0846982358402971,0.0560120243064239,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"brown",1676,0.00695611752352255,0.0231886916693015,0.015099973395531,0.0828505106778087,0.0162188918766323,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"green",1234,0.00512162829595873,0.00947388879058529,0.0112565316554437,0.0112782420303312,0.0420154635055597,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"invblue",365,0.00151490626258099,0.00274412088055532,0.00937097219962134,0.00907149489322191,0.0108976722242131,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"invbrown",532,0.00220802775806324,0.0303738792180706,0.0343249309704432,0.019108635097493,0.0363204178601169,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"invgreen",454,0.00188429436496375,0.0128474750316908,0.0117008004587334,0.0119065304859177,0.00342888669463057,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"invturquoise",607,0.00251930986681276,0.0137873219294709,0.00239698517123721,0.014577530176416,0.0129910977851454,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"invyellow",2103,0.00872835032933647,0.0332572366760748,0.00523307322944676,0.00597647787062829,0.0312698997888528,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"singlet",222256,0.922457551496437,0.468252609960637,0.541519760921393,0.507551841535128,0.598394868529265,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"turquoise",2256,0.00936336583118549,0.0492172293661545,0.125214062657399,0.0430702568864129,0.0525908719426834,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"yellow",1238,0.00513823000842537,0.00783785900556076,0.0291951760673429,0.0273259052924791,0.00821385940533308,"NaraCOVID_CD4_028_TCR.join.strict.table.txt"
"0",6967,0.031209543391882,0.108327521576149,0.0652208515718265,0.121146324523888,0.0954639014590702,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"blue",1874,0.00839481617861158,0.149273167117078,0.0630023875845603,0.0696494498665789,0.0498615432275918,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"brown",1447,0.00648201654773264,0.013877386452794,0.00644647831277358,0.0849033154220127,0.0148206713965603,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"green",574,0.00257130442183727,0.00429888414262052,0.00373060087544767,0.00697079358116753,0.0221625864523327,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"invblue",121,0.00054203455582284,0.00136213059018394,0.00514325507361719,0.00484336732828892,0.00578344486531587,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"invbrown",187,0.000837689768089843,0.00940959811699067,0.0112116991643454,0.00397704426654969,0.0115421822763928,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"invgreen",160,0.000716739908526069,0.0251122395606312,0.0233485873458018,0.0226742698395292,0.0116448132401546,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"invturquoise",953,0.0042690820801584,0.0301630197890332,0.00249701551929964,0.0298497642285338,0.0262811290166243,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"invyellow",2098,0.00939825205054808,0.0482957022055619,0.0048149621965778,0.0085426033556311,0.0409022402058701,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
"singlet",205553,0.920800240107869,0.564532298840554,0.60325308396339,0.595617209489345,0.669273619851109,"NaraCOVID_CD4_029_TCR.join.strict.table.txt"
