"class","counts","prop","sum_TP1","sum_TP2","sum_TP3","sum_TP4","name"
"invblue",16,0.000331874468482297,0.00206412549883033,0.00467049703166621,0.00373161630204141,0.00458998334491758,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"invbrown",95,0.00197050465661364,0.0126752595446692,0.0171052474407826,0.00332918709299773,0.0144912331318112,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"invgreen",30,0.000622264628404306,0.00596302921884317,0.00229344099764683,0.00665837418599546,0.00646531939726962,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"invred",210,0.00435585239883014,0.0220479182912099,0.0222415996750959,0.00709738786858857,0.00456375486866091,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"invturquoise",51,0.00105784986828732,0.00683454887390487,0.00868401877754817,0.0111948489061242,0.0023736771012288,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"invyellow",115,0.00238534774221651,0.00567252266715594,0.0104757695569598,0.0227555425477427,0.0116585576960906,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"red",92,0.00190827819377321,0.0088986743727352,0.00881541383470502,0.0185849125631082,0.0272776153069387,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"singlet",46148,0.957208935720064,0.616424323043285,0.699487559277088,0.662215555718153,0.646453254298192,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"turquoise",282,0.00584928750700048,0.105086922618229,0.0832089061958742,0.0670593400160972,0.155639778107091,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"yellow",149,0.00309058098774139,0.0588352216259193,0.0365875509155846,0.0112680178532231,0.031697113556188,"NaraCOVID_CD8_013_TCR.join.strict.table.txt"
"0",616,0.00674248311642824,0.0366476022877255,0.0330876146530865,0.0302548494071685,0.0407953924412494,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"blue",226,0.00247370322128698,0.100293298137557,0.041634623200095,0.0604945562470661,0.0496573758775802,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"brown",250,0.00273639736868029,0.0276873441853644,0.0122734292448996,0.158603249594936,0.0266700298482364,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"green",113,0.00123685161064349,0.0020237571491421,0.0128924152333077,0.00201396144702373,0.00352293269432884,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invblue",42,0.000459714757938289,0.00099721366769321,0.003895235058366,0.00328593709777556,0.0043048724092992,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invbrown",37,0.000404986810564683,0.00742044288018771,0.00825939889582904,0.00298308575235845,0.00866860049606928,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invgreen",50,0.000547279473736058,0.0208241677665347,0.00910972308192498,0.0237132603461591,0.02046495985202,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invred",92,0.00100699423167435,0.00643789411937234,0.00605230744221234,0.002089674283378,0.0012107453651154,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invturquoise",37,0.000404986810564683,0.00284499193430122,0.00320747284902369,0.00404306546131831,0.00111825787194686,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"invyellow",271,0.00296625474764943,0.00302097081683531,0.00872207529120477,0.0266812035312467,0.012780089965107,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"red",159,0.00174034872648066,0.0147235665053527,0.0150744971520392,0.0286648798437287,0.039155841425989,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"singlet",89216,0.976521710576723,0.725766241384367,0.811209273535535,0.634942988234225,0.73466179005339,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"turquoise",168,0.00183885903175315,0.030869628977856,0.0213831523268246,0.0167931071033783,0.0445285239836886,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"yellow",84,0.000919429515876577,0.0204428801877108,0.0131987820356511,0.00543618165023698,0.0124605877159793,"NaraCOVID_CD8_014_TCR.join.strict.table.txt"
"0",887,0.0185243196959255,0.237793959106109,0.186036967935456,0.152559162748213,0.136618164553427,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"blue",289,0.00603554497420797,0.0367551665539861,0.0147651744955937,0.0211821614424196,0.014166620119533,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"brown",381,0.00795689493139528,0.0272808668481737,0.0184755063101025,0.195341596927847,0.0266924537786963,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"green",293,0.00611908192886828,0.0255358415407386,0.0450358975660731,0.0212078913682531,0.02458386862537,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invblue",60,0.00125305431990477,0.00996765764613445,0.0162374612361286,0.0140999993567519,0.015981958331006,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invbrown",115,0.00240168744648414,0.286732325908601,0.344963552441754,0.213108110715871,0.281014355136011,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invgreen",110,0.00229726625315874,0.0121283826995816,0.00511492721065123,0.0136947530248744,0.012456012958722,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invred",259,0.00540901781425558,0.0132704149688454,0.0137709578748302,0.00600793768211963,0.00403563648550522,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invturquoise",123,0.00256876135580477,0.0398614943263837,0.0438470683301815,0.0521802895903153,0.0261897447355192,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"invyellow",210,0.00438569011966669,0.00578325141155189,0.00975601501055562,0.019857070261995,0.0110665810199408,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"red",298,0.00622350312219368,0.0266641694227712,0.0232181311265955,0.0381446150481471,0.0535594593084958,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"singlet",44269,0.924524361464403,0.220165548997752,0.234685891008474,0.220692006355292,0.298183265374518,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"turquoise",483,0.0100870872752334,0.0389250278655874,0.030291876615602,0.0244498620232727,0.082507121711445,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"yellow",106,0.00221372929849842,0.0191358927037842,0.0138005728380019,0.00747454345462849,0.0129447578618109,"NaraCOVID_CD8_015_TCR.join.strict.table.txt"
"0",885,0.00789382141232507,0.0660541491545304,0.0486702491923204,0.0571128080845032,0.0518491503199868,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"blue",611,0.00544985862478036,0.134688691232529,0.0575506964977723,0.0741689149023732,0.0499735153393944,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"brown",360,0.00321104599823392,0.261525429250969,0.208196034514707,0.402064566281037,0.24048071829873,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"green",114,0.00101683123277408,0.00355129834164142,0.00876563998034176,0.00246924870821711,0.0027353010133639,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invblue",53,0.000472737327517772,0.00126413188674942,0.00342004979012415,0.0028636425991129,0.00354286607445229,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invbrown",42,0.000374622033127291,0.00240445704232235,0.00318036432191168,0.000925968265581417,0.0026484660605587,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invgreen",68,0.000606530910777519,0.0137034502981136,0.00806068272089332,0.015198454433216,0.0140064778874793,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invred",264,0.00235476706537154,0.0123741569739028,0.0122501430056155,0.0047898852256619,0.00212745634372748,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invturquoise",121,0.00107926823829529,0.00783892092659564,0.00939808735024694,0.0114717179569253,0.00376863695174582,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"invyellow",180,0.00160552299911696,0.00248265076727593,0.0049689415973123,0.0118203850198912,0.00574847387570445,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"red",231,0.0020604211822001,0.0228065031114586,0.0207176867733905,0.0332719831725273,0.0404911384930662,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"singlet",108730,0.969825087188818,0.436516469553318,0.591289950934975,0.369369884311125,0.539149538472226,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"turquoise",351,0.00313076984827808,0.0139054507542436,0.00974452348917589,0.00724198637340528,0.0312518995145926,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"yellow",103,0.000918715938383595,0.02088424070635,0.0137869498312131,0.00723055466642279,0.0122263613549726,"NaraCOVID_CD8_016_TCR.join.strict.table.txt"
"0",659,0.00972449717414081,0.178855096917569,0.133003452530817,0.135785028105761,0.15997089103401,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"blue",146,0.00215444095208582,0.150488262303563,0.0997868654260822,0.101448413288523,0.105412983454977,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"brown",299,0.00441217701831275,0.0171259252291394,0.0114606573518964,0.0819677006810814,0.0215534770231802,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"green",205,0.00302507119984653,0.0162381755862969,0.0298700003739203,0.01342830800345,0.0140621990111513,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invblue",63,0.00092965602726991,0.00566748778609349,0.0120900898655133,0.0101269964012729,0.0123070995911903,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invbrown",60,0.00088538669263801,0.00915381585368005,0.0111864491281425,0.00520477054397288,0.010273752702211,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invgreen",58,0.000855873802883409,0.0120169554302646,0.00642519724296095,0.0126401570353627,0.0121144667280238,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invred",374,0.00551891038411026,0.0249216605033717,0.0254764367887724,0.0107813104125152,0.00631407718156718,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invturquoise",144,0.00212492806233122,0.00995925758261657,0.0132056187757849,0.0164916872379026,0.00342458423407033,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"invyellow",202,0.00298080186521463,0.00280434820950892,0.00628186112599868,0.0495791571245873,0.0242503371075105,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"red",277,0.00408753523101214,0.0113820086658475,0.0109496329349005,0.0317491003182345,0.0444553840885255,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"singlet",64754,0.955538831584695,0.480219644547395,0.576884246737545,0.484118014454391,0.474026668949723,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"turquoise",461,0.00680272108843537,0.0495434850346575,0.0406576011766026,0.0320762573238557,0.0892318229489951,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"yellow",65,0.00095916891702451,0.0316238763499968,0.0227218905410627,0.0146030990690896,0.0226022559448642,"NaraCOVID_CD8_017_TCR.join.strict.table.txt"
"0",695,0.0479574937896771,0.48945439977298,0.397366516973528,0.385458690588294,0.465855563112421,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"blue",175,0.0120756279326525,0.0489012043768205,0.0251089809903666,0.0295683203647718,0.0261467543263054,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"brown",202,0.0139387248136903,0.0452204685635115,0.0385813635031782,0.101362937998711,0.0416971040412437,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"green",180,0.0124206458735854,0.0163254404780783,0.03821659859715,0.0170094662239183,0.0175067382049926,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invblue",114,0.00786640905327077,0.0233530585161877,0.0429525626229587,0.0382118253456906,0.0463319814940763,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invbrown",59,0.00407121170300856,0.0105581197365895,0.0129043060198169,0.00510482232244635,0.0114696423923357,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invgreen",45,0.00310516146839636,0.00997387595669919,0.00536981779693956,0.0103186796847896,0.0095888225564036,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invred",165,0.0113855920507866,0.01372138248771,0.0137115726151252,0.00674034792090003,0.00471044610695483,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invturquoise",94,0.00648633728953906,0.0308731105973475,0.0371462228892968,0.0434950686425138,0.0212767743939814,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"invyellow",259,0.0178719293403257,0.0323671054059242,0.0529686481573392,0.0890122416612975,0.052234733032738,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"red",175,0.0120756279326525,0.0376252994249372,0.0386411610287566,0.0488377855974625,0.0596236681024711,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"singlet",12099,0.8348744134695,0.0675218882758966,0.151215982682637,0.102909253109977,0.0654172649185118,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"turquoise",153,0.0105575489925476,0.0541844374149717,0.0487589023566205,0.0408881399613421,0.0751488282660353,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"yellow",77,0.0053132762903671,0.119920208992346,0.0970573637662873,0.0810824205778857,0.102991679051529,"NaraCOVID_CD8_018_TCR.join.strict.table.txt"
"0",814,0.0198246468582562,0.119382933305911,0.11230871972368,0.111708677841723,0.106503640859288,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"blue",217,0.00528494885533366,0.0464276177317939,0.0277444665455494,0.0260611696112186,0.0254565251911168,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"brown",497,0.0121042377009255,0.00619322394293078,0.00340612336246371,0.166708552185168,0.0183880407413289,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"green",599,0.0145884072089625,0.034561971216602,0.0746283304250832,0.0243522404563846,0.0289544722455368,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invblue",49,0.00119337554797857,0.00120746305046963,0.00278856902127211,0.00233721193234651,0.00284463398589025,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invbrown",186,0.00452995616171456,0.194001827780607,0.217532319874,0.141790857229022,0.198834017648527,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invgreen",60,0.00146127618119825,0.00232038572473491,0.000593618126416725,0.00257595938780126,0.00232742780663748,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invred",433,0.0105455431076473,0.0210692350688403,0.0212984439066775,0.00905355482395517,0.00623823242519792,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invturquoise",151,0.00367754505601559,0.00686827540109169,0.00909336799297233,0.0106493930788369,0.00323027017217521,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"invyellow",170,0.00414028251339503,0.00226896902890448,0.00394947543785321,0.0113907667563017,0.00584805934260372,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"red",187,0.00455431076473454,0.120663374892398,0.109436373950696,0.13092784800583,0.148188644148538,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"singlet",36925,0.899293716512421,0.13306309160299,0.153191774559155,0.163774471614184,0.177320055350135,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"turquoise",609,0.0148319532391622,0.023595287576897,0.0181173209630975,0.0121761202281923,0.0452328562030715,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"yellow",163,0.00396980029225524,0.288376343675829,0.245911096111083,0.186493176849036,0.230633123879954,"NaraCOVID_CD8_019_TCR.join.strict.table.txt"
"0",699,0.00772187976403526,0.172332190941651,0.141005622555969,0.149144647016304,0.112839054203289,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"blue",124,0.0013698327478403,0.0148533296633581,0.00634506468336312,0.00714802023933821,0.00688824006979008,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"brown",621,0.00686021077749055,0.0685099341082799,0.0592765325060437,0.184161914705646,0.0557866763485268,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"green",321,0.00354609929078014,0.00932822669705585,0.0231750662585006,0.00568227451610312,0.00863803458239414,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invblue",23,0.000254081880647798,0.00243695307019163,0.00435902177113937,0.00407597783310578,0.0043366665153876,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invbrown",210,0.00231987804069729,0.0132085541752122,0.0179634157198721,0.00451770942093005,0.0158641312295458,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invgreen",43,0.000475022646428493,0.00721687203982371,0.00366048253994343,0.00791101116376195,0.00698909277945025,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invred",262,0.00289432403172709,0.0162195003239201,0.016521822502551,0.00995903943458357,0.00791693770832388,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invturquoise",124,0.0013698327478403,0.169317888108273,0.157804806223848,0.230563810135732,0.100030760076446,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"invyellow",228,0.00251872472989991,0.0149708136267971,0.0235037906025928,0.048470002409445,0.025667014608515,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"red",108,0.00119308013521575,0.0373766837969474,0.0386319588546696,0.0565617219500442,0.0824975165020246,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"singlet",86934,0.960363226618943,0.420522098733523,0.466617358015053,0.272367681310738,0.452183209032369,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"turquoise",663,0.00732418638563001,0.027595304669484,0.021380779213664,0.0108425026102321,0.100373659289291,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"yellow",162,0.00178962020282362,0.0261116500454831,0.0197542785527911,0.00859368725403582,0.019989007054647,"NaraCOVID_CD8_020_TCR.join.strict.table.txt"
"0",574,0.016748854716816,0.0576205633706404,0.0407085051152848,0.0361158378524515,0.0550898203592814,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"blue",248,0.00723643897172537,0.0485676147448403,0.0111543747136967,0.0137561425549848,0.0130570716973133,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"brown",181,0.00528143328178343,0.0308553239552315,0.01978928080623,0.424579761772236,0.0766679031317895,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"green",129,0.00376411543287327,0.00730738953349078,0.0247671400213773,0.00380083013946979,0.00869058343490011,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invblue",49,0.0014297802807038,0.00167710579457165,0.007253015727592,0.00605906394618406,0.00671930475332521,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invbrown",88,0.00256776866738642,0.0513057466543451,0.062520995571843,0.0201173645457292,0.0550792220867998,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invgreen",76,0.002217618394561,0.0401649724475477,0.0206825469537334,0.0433994370318538,0.0409517248688464,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invred",85,0.00248023109918006,0.0127665400280659,0.0122385096961368,0.00295796822569616,0.00140957024005087,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invturquoise",24,0.000700300545650842,0.00164287914570284,0.00193922736295618,0.00243316741145974,0.000593503258968788,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"invyellow",137,0.00399754894809022,0.00171133244344046,0.00515345854328905,0.0171752993750099,0.00856340416512109,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"red",149,0.00434769922091564,0.0106102611493309,0.00909299129638113,0.0227095625069576,0.0331513963223994,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"singlet",32110,0.936943771702022,0.40212889755964,0.526378072988242,0.312733576119973,0.333644215992793,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"turquoise",247,0.00720725978232325,0.0697710237190677,0.0496488013437166,0.0270829026255944,0.15274230300461,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"yellow",174,0.0050771789559686,0.263870349454085,0.208673079859521,0.0670790858923999,0.213639976683801,"NaraCOVID_CD8_021_TCR.join.strict.table.txt"
"0",810,0.0137556253714868,0.46680001568812,0.360955131946113,0.332391149551052,0.449431931852881,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"blue",285,0.00483994226033795,0.0372514413460407,0.0167869000387428,0.0205239757550496,0.0189110360004633,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"brown",235,0.00399082958308568,0.00329450523591011,0.0019714676644974,0.198301464075444,0.0189110360004633,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"green",432,0.00733633353145963,0.0185668902223791,0.0524891005301384,0.0191693152017228,0.0191795390171737,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invblue",146,0.00247940901757663,0.0062752480684002,0.0173067397711724,0.0134163497108321,0.0162523296585273,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invbrown",60,0.00101893521270273,0.0363023100756952,0.0382915908567057,0.0264549575366019,0.0385170209853534,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invgreen",67,0.00113781098751804,0.00706749813703573,0.00348684952601406,0.00736813768908804,0.00749702540775605,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invred",200,0.00339645070900909,0.0132956818449229,0.0140552893692775,0.0069209260320603,0.00451190363374083,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invturquoise",62,0.00105289971979282,0.00356120327881712,0.00412438882050326,0.00476302124038278,0.00165313622053048,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"invyellow",185,0.0031417169058334,0.00458093108993215,0.00806732414949806,0.0175063825352993,0.0105505891272073,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"red",331,0.00562112592341004,0.00453386672941915,0.00385956480586928,0.0114364612098161,0.0178370239336218,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"singlet",55852,0.948492824997877,0.275138251559007,0.37581960580455,0.256738567880651,0.277963799475629,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"turquoise",129,0.00219071070731086,0.0342942306938071,0.0285078147605059,0.0259599854113479,0.0435027534721125,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"yellow",91,0.00154538507259913,0.0890379260305134,0.0742782319564119,0.0590493061706525,0.0752808752145392,"NaraCOVID_CD8_022_TCR.join.strict.table.txt"
"0",387,0.00690122510120014,0.0287997000331694,0.0320516308783997,0.0260764018566932,0.0317109144542773,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"blue",142,0.00253223246607343,0.0270979651288559,0.00842375629877126,0.00979032172010884,0.00611318118304611,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"brown",156,0.00278188918808067,0.00387216798142513,0.00101215676458104,0.0683321773462092,0.00974227604409253,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"green",179,0.00319203951709257,0.00780202189181004,0.0310068238956064,0.00505522061569653,0.00465766185374942,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invblue",22,0.000392317706011377,0.00215601159487172,0.00444042967687167,0.00358800618897722,0.00432774413910883,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invbrown",54,0.000962961642027926,0.0194834225061652,0.0226048344089766,0.00956357039961586,0.0203384567613725,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invgreen",22,0.000392317706011377,0.00479514284478159,0.00297116985731855,0.00476177773035267,0.00510402111473374,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invred",195,0.00347736148510084,0.022403772659754,0.0231925383367979,0.00964360027743691,0.00487113802204627,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invturquoise",56,0.00099862688802896,0.00660503886589464,0.00769456809203008,0.00915008269754041,0.00298866635615588,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"invyellow",88,0.00156927082404551,0.00427596948414358,0.00571378818715105,0.0605692791975671,0.0338650830616364,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"red",212,0.00378051607610963,0.0171471423832942,0.0143987462316206,0.0487915488449021,0.0842454587796926,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"singlet",54220,0.96688481908804,0.660662522894103,0.691433671081702,0.633209731633143,0.547158826269213,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"turquoise",258,0.00460081673413342,0.115025742345798,0.0975262018001154,0.0828309235447901,0.2026082906381,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"yellow",86,0.00153360557804447,0.0798733793859333,0.057529684490058,0.0286373579469669,0.042268281322776,"NaraCOVID_CD8_023_TCR.join.strict.table.txt"
"0",588,0.0159474926093678,0.0690802972960649,0.0784884919271728,0.0581536829625932,0.0986259436963662,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"blue",226,0.00612947845189987,0.0670740048333409,0.0187289591205771,0.0262221944903753,0.0244372216203202,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"brown",137,0.00371565729163842,0.0122885413341845,0.00872552387495706,0.342557638910554,0.0491839928459647,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"green",97,0.00263079384882428,0.002690255802289,0.0169151494331845,0.00280784949926684,0.00454006087808905,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invblue",90,0.00244094274633181,0.0035794081437235,0.0150738577808313,0.0119645586996537,0.0163717346815938,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invbrown",39,0.00105774185674378,0.0381423555697415,0.0469254551700447,0.0250990546906686,0.0439044523551566,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invgreen",61,0.00165441675029156,0.0248278692262095,0.0123531432497424,0.0248338689046267,0.0256238284407298,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invred",67,0.00181714626671368,0.00868633441247549,0.00937135005152868,0.002371072910492,0.0008426628144938,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invturquoise",18,0.000488188549266361,0.0020290912407095,0.00276193747852971,0.00322902692415687,0.000877057215085384,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"invyellow",185,0.00501749342301538,0.002963841138115,0.0093163861216077,0.0399338595451284,0.0222703743830504,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"red",273,0.00740419299720648,0.0545574757193014,0.0535211267605634,0.0890088291267588,0.135015219522262,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"singlet",34824,0.944482113313987,0.647827276457982,0.672731020267949,0.337519108975759,0.460093896713615,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"turquoise",202,0.00547856038621139,0.0495645433404769,0.0446719340432841,0.0329142357969613,0.109081841476208,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"yellow",64,0.00173578150850262,0.016688705485386,0.0104156647200275,0.00338501856300502,0.00913171335706547,"NaraCOVID_CD8_024_TCR.join.strict.table.txt"
"0",1599,0.0154455445544554,0.0883482472237462,0.0768757205374592,0.079650160545027,0.0896974789195492,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"blue",879,0.00849070272880947,0.38460810836376,0.168366917275766,0.209176676635329,0.190047712337047,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"brown",426,0.00411494808017387,0.00656463421555459,0.00549423424836146,0.227621455204358,0.0303335576770565,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"green",357,0.00344844240521613,0.00234586352371403,0.040466254889491,0.00784825603489583,0.00724473042315227,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"invblue",267,0.00257908717701038,0.00136211430409202,0.0137733367018913,0.0109324829679075,0.0135034916171181,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"invbrown",23,0.000222168558319247,0.00172156113433852,0.00211115660600358,0.00067742841564364,0.00179617872621349,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"invgreen",60,0.000579570152137165,0.0180858510376662,0.0108635995365329,0.0182960747704729,0.0180218027804332,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
"invred",68,0.00065684617242212,0.0072835278760476,0.00690554389143951,0.00342018736678618,0.00221628735430161,"NaraCOVID_CD8_025_TCR.join.strict.table.txt"
